ID; Nome; Apelido; RB; FC; GC; CA; CV; SG; DD; DP; GS; FS; PE; A; FT; FD; FF; G; I; PP
87679;Santiago Tréllez Vivero;Tréllez;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
87877;Júnior Nazareno Sornoza Moreira;Sornoza;14.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;31.0;1.0;0.0;9.0;9.0;0.0;0.0;0.0
87552;Vitor Frezarin Bueno;Vitor Bueno;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
87732;Carlos Henrique Alves Pereira;Carlos Henrique;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;8.0;0.0;0.0;1.0;1.0;1.0;5.0;0.0
87747;Yago Felipe da Costa Rocha;Yago;9.0;8.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0;19.0;0.0;0.0;4.0;3.0;1.0;1.0;0.0
87742;Antônio Francisco Moura Neto;Neto Moura;11.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;4.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0
87863;Giorgian Daniel de Arrascaeta Benedetti;Arrascaeta;13.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;2.0;1.0;7.0;6.0;1.0;0.0;0.0
87887;Fabián Cornelio Balbuena González;Balbuena;26.0;5.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;6.0;20.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
87923;Felipe Rodrigues dos Santos;Felipe Rodrigues;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88087;Ramon Menezes Roma;Ramon;8.0;13.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;5.0;6.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0
88323;Ángel Rodrigo Romero Villamayor;Ángel Romero;11.0;9.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;29.0;26.0;2.0;0.0;1.0;7.0;0.0;0.0;0.0
87946;Geremias Ribeiro Júnior;Júnior;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85930;Aylon Darwin Tavella;Aylon;6.0;13.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;12.0;10.0;1.0;1.0;4.0;7.0;0.0;4.0;0.0
88368;Gabriel Dias de Oliveira;Gabriel Dias;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
88125;Yuri Antonio Costa da Silva;Yuri;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88225;Daniel Guedes da Silva;Daniel Guedes ;6.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
87225;Pedro Henrique Ribeiro Gonçalves;Pedro Henrique;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
88423;Aderlan de Lima Silva;Aderlan;14.0;11.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0;12.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
88393;Ayrton Lucas Dantas de Medeiros;Ayrton Lucas;10.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
88412;Lucas Perdomo Duarte Santos;Lucas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88687;Leandro Vilela Sales Teixeira;Leandro Vilela;16.0;13.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0;16.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
89190;Judivan Flor da Silva;Judivan ;3.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;1.0;0.0;4.0;4.0;0.0;0.0;0.0
89150;Jean Carlos de Souza Irmer;Jean;5.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
89224;Gustavo Bonatto Barreto;Barreto;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88933;Bruno Jacinto da Silva;Bruno Paulista;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89227;Ânderson Balbino Assis;Balbino;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89342;Wanderson de Jesus Martins;Caju;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91203;Éder Ferreira Graminho;Éder ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89343;Carlos Eugenio Júnior Tavares dos Santos;Júnior Tavares;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89492;Saulo Ferreira Silva Nascimento;Saulo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89493;Igor Rabello da Costa;Igor Rabello;15.0;8.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;9.0;22.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0
89646;José Rodrigo Andrade Ramos;Rodrigo Andrade;6.0;10.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
89676;Nickson Gabriel Reis Silva;Nickson;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89883;Douglas Moreira Fagundes;Dodi;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89827;Marlos Moreno Durán;Marlos;5.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0
89885;Leandro Alves de Carvalho;Leandrinho;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89898;Róger Krug Guedes;Róger Guedes;9.0;12.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;37.0;24.0;3.0;1.0;10.0;12.0;8.0;3.0;0.0
90061;Bruno de Jesus Pacheco;Bruno Pacheco;21.0;11.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;16.0;15.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
90285;Bruno Henrique Pinto;Bruno Henrique;2.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0
90290;Jaílson Marques Siqueira;Jailson;10.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89930;Andrigo Oliveira de Araujo;Andrigo;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;8.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0
90444;Moisés Roberto Barbosa;Moisés;19.0;8.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.0;17.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0
90370;Matheus Pereira da Silva;Matheus Pereira;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
90532;Arthur Henrique Ramos de Oliveira Melo;Arthur;13.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;7.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
90540;Diego Gonçalves;Diego;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90535;Alex Sandro dos Santos Apolinario;Alex;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90309;David Correa da Fonseca;David;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
90569;Yuri Oliveira Lima;Yuri;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90715;Luiz Fernando Moraes dos Santos;Luiz Fernando ;4.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;12.0;8.0;0.0;0.0;1.0;5.0;0.0;3.0;0.0
90587;Gustavo Cascardo de Assis;Cascardo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90846;Willian Klaus;Klaus;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
90843;Elias Martello Curzel;Elias;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;10.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90768;Fabrício Bruno Soares de Faria;Fabrício Bruno;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90933;Jean Paulo Fernandes Filho;Jean;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90959;Esteban Andrés Pavez Suazo;Pavez;12.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
90899;Lucas Fernandes;Lucas Fernandes;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0
91130;Fernando José Marques Maciel;Fernandinho;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91001;Evandro Lima de Oliveira Filho;Evandro;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91101;Ronaldo de Oliveira Strada;Ronaldo;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91102;Flávio Medeiros da Silva;Flávio;9.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
91156;Jesiel Cardoso Miranda;Jesiel;11.0;8.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;11.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
91201;Eduardo Gabriel Aquino Cossa;Pepê;4.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
91191;Gustavo Blanco Petersen Macedo;Gustavo Blanco;49.0;19.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;23.0;4.0;2.0;10.0;5.0;0.0;1.0;0.0
89226;Iago Justen Maidana Martins;Iago Maidana;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91206;Raphael Schorr Utzig;Raphael Alemão;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0
88669;Leandro Carvalho da Silva;Leandro Carvalho;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
91519;Colin Kazim-Richards;Kazim;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91194;Thiago Rodrigues da Silva;Thiago;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91260;Lucas Estella Perri;Lucas Perri;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91508;Leonardo Felipe Valencia Rossel;Leonardo Valencia;10.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;26.0;3.0;1.0;4.0;10.0;2.0;0.0;0.0
91359;Bruno Bispo dos Anjos;Bruno Bispo;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91573;Robert Abel Arboleda Escobar;Arboleda;13.0;7.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;7.0;0.0;0.0;2.0;4.0;0.0;1.0;0.0
91644;Rafael dos Santos da Silva;Rafinha;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91706;Marlon Rodrigues Xavier;Marlon;14.0;11.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;4.0;27.0;0.0;0.0;1.0;4.0;0.0;1.0;0.0
91664;Adryelson Shawann Lima Silva;Adryelson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91687; João Pedro Heinen Silva;João Pedro;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
91639;Igor Aquino da Silva;Igor;7.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0
91808;Caíque França Godoy;Caíque França;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91783;Diego Ferreira Matheus;Diego Ferreira;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95127;Nicolas Vichiatto da Silva;Nicolas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91866;José Ivaldo Almeida Silva;Zé Ivaldo;11.0;12.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;5.0;17.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0
92054;Jucimar José Teixeira;Alemão;17.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;19.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0
91973;Lucas Marques de Oliveira;Lucas Marques;6.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
91929;Everson Bispo Pereira;Everson;4.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;8.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0
93659;Michael Matias Fracaro;Michael;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92057;Gabriel Félix dos Santos;Gabriel Félix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93482;Patrick de Carvalho Brey;Patrick Brey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91928;Christian Sávio Machado;Christian;12.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;14.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0
93368;Lucas Veríssimo da Silva;Lucas Veríssimo;13.0;6.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;8.0;9.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0
93369;Rodrigo Nascimento França ;Rodrigo Becão;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93785;Alan Cardoso de Andrade;Alan Cardoso;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93414;Mauro Joel Carli;Joel Carli;13.0;14.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;7.0;19.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0
93789;Caio Monteiro Costa;Caio Monteiro;4.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;9.0;1.0;0.0;1.0;3.0;1.0;1.0;0.0
95660;Felipe Araruna Hoffman;Araruna;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
93797;Márcio Almeida de Oliveira;Marcinho;17.0;12.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;36.0;3.0;0.0;1.0;4.0;0.0;0.0;0.0
93834;Keiller da Silva Nunes;Keiller;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93886;Matheus Leonardo Sales Cardoso;Matheusinho;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93882;Cleiton Schwengber;Cleiton;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95638;Marcelo da Conceição Benevenuto Malaquias;Marcelo Benevenuto;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93869;Lucas Oliveira de França;Lucas França;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94067;Matheus Fernandes Siqueira;Matheus Fernandes;39.0;10.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;12.0;22.0;1.0;1.0;1.0;5.0;0.0;1.0;0.0
93788;Evander da Silva Ferreira;Evander;4.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0
94044;John Victor Maciel Furtado;John Victor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94068;Lucas Ribamar Lopes dos Santos Bibiano;Ribamar;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0
95738;Miguel Ángel Trauco Saavedra;Trauco;4.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0
94138;Felipe dos Reis Pereira Vizeu do Carmo;Felipe Vizeu;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
95843;Sander Henrique Bortolotto;Sander;30.0;23.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;18.0;16.0;0.0;0.0;4.0;3.0;0.0;2.0;0.0
94147;Lucas Ferreira Amaral;Lucas Ferreira;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95799;Artur Victor Guimarães;Artur;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95820;Leonardo Rodrigues dos Santos;Léo Santos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95831;Caique da Silva Maria;Caíque;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94156;Diego Cristiano Evaristo;Diego Pituca;18.0;11.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;11.0;8.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0
94214;Leonardo Campos Duarte da Silva;Léo Duarte;12.0;3.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;3.0;7.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0
95849;Felipe Gustavo Domingos;Felipe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94154;Maycon de Andrade Barberan;Maycon;16.0;11.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;22.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0
93787;Andrey Ramos do Nascimento;Andrey;17.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;6.0;1.0;0.0;1.0;3.0;2.0;0.0;0.0
95936;Daniel Cerântula Fuzato;Daniel Fuzato;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94207;Guilherme Augusto Vieira dos Santos;Guilherme;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;16.0;0.0;0.0;2.0;4.0;1.0;1.0;0.0
95875;Hugo da Conceição Borges Alves;Hugo Borges;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94503;Luidy Viegas;Luidy;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94286;Pedro Henrique Perotti;Perotti;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95958;Ítalo Barbosa de Andrade;Ítalo;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
96342;Charles Rigon Matos;Charles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94445;Edimar Ribeiro da Costa Júnior;Juninho Piauiense;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94336;Mateus Norton Gomes Chaves;Mateus Norton;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96049;Mauricio Caprini Pinto;Caprini;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96340;Vinicius Moreira de Lima;Lima;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0
94509;Raphael Cavalcante Veiga;Raphael Veiga;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;14.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0
94765;Leonardo Peixoto Principe;Léo Principe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96468;Daniel de Sousa Brito;Daniel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94583;Pedro Guilherme Abreu dos Santos;Pedro;5.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;22.0;14.0;2.0;0.0;6.0;6.0;6.0;0.0;0.0
96411;Cassiano Silva dos Santos;Cassiano;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97520;Shaylon Kallyson Cardoso;Shaylon;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
96559;Gabriel Pires de Oliveira;Gabriel Pires;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96633;Pablo Silva de Lara;Pablo Pardal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96591;Renan Augusto Lodi dos Santos;Renan Lodi;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0
97527;Matheus Alessandro dos Santos Pereira;Matheus Alessandro;4.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0
97522;Willean Bernardo Willemen;Lepu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97459;Luis Henrique Lima Ferreira;Luis Henrique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96870;Emerson Aparecido Leite de Souza Junior;Emerson;9.0;7.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97528;Wesley Frazan Bernardo;Frazan;3.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
97535;Hiago Correa Silveira Cena;Hiago;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97546;Marco Túlio Oliveira Lemos;Marco Túlio;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97543;Fernando Rodrigues Caixeta Barbosa;Fernando;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
