Nome; Slug; Apelido; Foto; ID; Rodada; Clube ID; Posicao ID; Status ID; Pontos; Preco; Variacao; Media; Jogos
100845;Alan de Souza Guimarães;alanzinho;Alanzinho;https://s.glbimg.com/es/sde/f/2017/12/02/2f1ae5575738c09ceb9e0a585385faa1_FORMATO.png;3;275;4;6;0.0;3.0;0.0;0.0;0
84863;Alberto Valentim do Carmo Neto;alberto-valentim;Alberto Valentim;https://s.glbimg.com/es/sde/f/2018/03/20/c6b54edc93e180bf641056650be46611_FORMATO.png;3;263;6;7;4.66;8.72;0.45;4.27;3
74213;Alejandro Abraham Guerra Morales;guerra;Guerra;https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_FORMATO.png;3;275;4;6;0.0;10.06;0.0;7.6;1
80363;Alejandro Ariel Cabral;ariel-cabral;Ariel Cabral;https://s.glbimg.com/es/sde/f/2017/04/22/6b0dea43cdbaa38c369c09b3e7b75700_FORMATO.png;3;283;4;6;1.0;5.02;-1.11;1.45;2
101715;Alerrandro Barra Mansa Realino de Souza;alerrandro;Alerrandro;https://s.glbimg.com/es/sde/f/2018/03/20/55a44aa2b58a8a8eca5b32f354474164_FORMATO.png;3;282;5;6;1.2;1.1;0.1;1.2;1
41218;Alessandro Beti Rosa;magrao;Magrão;https://s.glbimg.com/es/sde/f/2017/08/30/c7dca7402951841de5cd3c5a531e0cee_FORMATO.png;3;292;1;6;0.0;10.0;0.0;0.0;0
78475;Alex Broch Amado;alex-amado;Alex Amado;https://s.glbimg.com/es/sde/f/2018/03/15/3183bb134adafec0e0a85687bccf64f7_FORMATO.png;3;354;5;6;0.0;4.0;0.0;0.0;0
85465;Alex Paulo Menezes Santana;alex-santana;Alex Santana;https://s.glbimg.com/es/sde/f/2018/03/21/0b541e5882ecfea594b9f526c908601d_FORMATO.png;3;289;4;6;0.0;3.0;0.0;0.0;0
90535;Alex Sandro dos Santos Apolinario;alex;Alex;https://s.glbimg.com/es/sde/f/2018/03/07/8f55ff4c573775308cf191836e107b8d_FORMATO.png;3;293;4;6;0.0;1.0;0.0;0.0;0
71389;Alexander Baumjohann;alex-baumjohann;Alex Baumjohann;https://s.glbimg.com/es/sde/f/2018/03/21/86d47b57857d02ac9b638604fe0da5bd_FORMATO.png;3;287;4;6;0.0;2.12;0.0;0.1;2
38928;Alexandro Silva de Souza;dudu-cearense;Dudu Cearense;https://s.glbimg.com/es/sde/f/2016/06/28/2b7b2415b00931bc7ebe03b683cd03be_FORMATO.jpeg;3;263;4;6;0.0;4.0;0.0;0.0;0
99411;Alexsander Jhonatta de Oliveira Andrade;alexsander;Alexsander;https://s.glbimg.com/es/sde/f/2017/04/16/574d33cbfe0200e34a998815c6b4ee99_FORMATO.png;3;293;4;6;0.0;1.0;0.0;0.0;0
73974;Alison Lopes Ferreira;alison;Alison;https://s.glbimg.com/es/sde/f/2016/05/01/5cbe20aa51d06aff64b21ed5d19bf070_FORMATO.png;3;277;4;7;0.0;9.19;0.0;4.95;2
81845;Alisson Euler de Freitas Castro;alisson;Alisson;https://s.glbimg.com/es/sde/f/2018/04/17/9ea46df360d901ff5fe748aa898991e9_FORMATO.png;3;284;4;6;4.8;8.06;0.36;4.85;2
38913;Anderson Luiz de Carvalho;nene;Nenê;https://s.glbimg.com/es/sde/f/2018/03/11/aa91f2ba09caaa98df783cd528f1955a_FORMATO.png;3;276;4;7;-0.4;5.93;-1.23;1.2;3
38001;Anderson Pedro Nunes da Silva Campos;anderson;Anderson;https://s.glbimg.com/es/sde/f/2018/03/21/a86272bc4c138764ec439dd44ecf8dbd_FORMATO.png;3;265;1;6;0.0;3.0;0.0;0.0;0
52618;Anderson Vieira Martins;anderson-martins;Anderson Martins;https://s.glbimg.com/es/sde/f/2018/03/11/52e391e51311c7369cb27a17c9399207_FORMATO.png;3;276;3;6;0.0;9.0;0.0;0.0;0
60819;Anderson Vital da Silva;dede;Dedé;https://s.glbimg.com/es/sde/f/2017/04/05/526dd85f05139f739aca91b753b00ec9_FORMATO.png;3;283;3;7;0.0;5.86;0.0;2.4;2
84509;Andrevaldo de Jesus Santos;valdo;Valdo;https://s.glbimg.com/es/sde/f/2018/03/15/6a8b1b281c0ff28c999b40261889b31b_FORMATO.png;3;354;3;7;3.0;6.69;0.07;3.5;3
86227;Andrew Erik Feitosa;morato;Morato;https://s.glbimg.com/es/sde/f/2017/04/28/773338b7d4efec23c8bd970486c9ff68_FORMATO.png;3;276;5;6;0.0;2.0;0.0;0.0;0
93787;Andrey Ramos do Nascimento;andrey;Andrey;https://s.glbimg.com/es/sde/f/2018/04/09/9e684dbb91ebc1768eec75fafdeedb21_FORMATO.png;3;267;4;6;0.0;4.0;0.0;0.0;0
68690;André Felipe Ribeiro de Souza;andre;André;https://s.glbimg.com/es/sde/f/2018/03/26/6b3009f67bc00fc3c783c397b4cbbdc9_FORMATO.png;3;284;5;2;-2.4;8.03;-1.91;0.8;3
68893;André Luiz Barretto Silva Lima;andre-lima;André Lima;https://s.glbimg.com/es/sde/f/2018/03/21/d5bd90b5cbee9c67c4fe5a21cfdfe5f3_FORMATO.png;3;287;5;6;0.0;6.0;0.0;0.0;0
81684;Andrés Lorenzo Ríos;andres-rios;Andrés Ríos;https://s.glbimg.com/es/sde/f/2018/04/09/a213504115cbd52377112523e461faa7_FORMATO.png;3;267;5;7;0.0;6.29;0.0;4.45;2
62023;Andrés Nicolas D'Alessandro;d-alessandro;D'Alessandro;https://s.glbimg.com/es/sde/f/2018/03/21/3a5a3365b94f222144190fe55a5d56f7_FORMATO.png;3;285;4;7;0.5;6.8;-0.81;0.6;3
89930;Andrigo Oliveira de Araujo;andrigo;Andrigo;https://s.glbimg.com/es/sde/f/2018/04/09/eb909473a1499ceb91cd8c466f192cfd_FORMATO.png;3;292;4;6;3.1;5.6;0.33;1.7;3
100847;Aníbal Gabriel Vega da Silva;anibal;Aníbal;https://s.glbimg.com/es/sde/f/2017/12/02/fefa8b7d5270b00509e86279efdf2c9f_FORMATO.png;3;275;5;6;0.0;1.0;0.0;0.0;0
68910;Anselmo de Moraes;anselmo;Anselmo;https://s.glbimg.com/es/sde/f/2017/06/06/b2cdf84621178662c029bae611378399_FORMATO.png;3;292;4;7;5.1;10.69;0.45;4.9;3
51792;Antonio Eduardo Pereira dos Santos;kanu;Kanu;https://s.glbimg.com/es/sde/f/2018/03/21/a2e4671774fb12a3492ed292aad6f617_FORMATO.png;3;287;3;7;-1.0;1.94;-0.79;-0.83;3
79702;Antônio Carlos Cunha Capocasali Júnior;antonio-carlos;Antônio Carlos ;https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png;3;275;3;7;8.7;9.11;1.8;4.77;3
87742;Antônio Francisco Moura Neto;neto-moura;Neto Moura;https://s.glbimg.com/es/sde/f/2016/05/01/60b2f9caebf7a6d399c1ba73dff47b84_FORMATO.png;3;292;4;7;3.5;4.1;0.61;2.55;2
78497;Arnaldo Manoel de Almeida;arnaldo;Arnaldo;https://s.glbimg.com/es/sde/f/2018/04/12/b854b95f8d49d62715ce163bf535b942_FORMATO.png;3;354;2;7;1.6;5.95;-0.63;3.43;3
80337;Arthur Caíke do Nascimento Cruz;arthur;Arthur ;https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png;3;315;5;7;-2.2;5.24;-1.75;1.23;3
96966;Arthur Gomes Lourenço;arthur-gomes;Arthur Gomes;https://s.glbimg.com/es/sde/f/2017/05/02/0dce55b5ca74aab8f37b77c936bdc107_FORMATO.png;3;277;5;6;0.0;2.63;0.0;0.25;2
90532;Arthur Henrique Ramos de Oliveira Melo;arthur;Arthur;https://s.glbimg.com/es/sde/f/2017/04/23/ad145ff7dd594174acc3863cb2569b83_FORMATO.png;3;284;4;7;0.0;15.08;0.0;6.2;2
99670;Arthur Henrique Vieira Araujo;arthur;Arthur;https://s.glbimg.com/es/sde/f/2017/06/07/41375a4dab9feeadba77a4537ccb2623_FORMATO.png;3;283;3;6;0.0;3.0;0.0;0.0;0
92171;Arthur Mendonça Cabral;arthur;Arthur;https://s.glbimg.com/es/sde/f/2018/03/01/978818110a64bf6ca065f7815566b18f_FORMATO.png;3;354;5;7;-0.5;4.84;-0.84;1.43;3
95799;Artur Victor Guimarães;artur;Artur;https://s.glbimg.com/es/sde/f/2018/03/01/b80e29d5a991a85ea43bf6650fe5f1cd_FORMATO.png;3;275;5;6;0.0;3.0;0.0;0.0;0
37245;Augusto Sérgio Ferreira;guto-ferreira;Guto Ferreira;https://s.glbimg.com/es/sde/f/2018/03/02/04627b6d62a4bbd729133e9eabd5b593_FORMATO.png;3;265;6;7;5.8;8.46;0.79;4.64;3
85930;Aylon Darwin Tavella;aylon;Aylon;https://s.glbimg.com/es/sde/f/2018/03/17/126e634285cb02ea065c51098e6404cc_FORMATO.png;3;327;5;7;2.5;8.18;-0.24;3.8;3
88393;Ayrton Lucas Dantas de Medeiros;ayrton-lucas;Ayrton Lucas;https://s.glbimg.com/es/sde/f/2018/01/24/d014e65ab8d78668e270fb0df555b349_FORMATO.png;3;266;2;2;7.9;11.87;1.01;7.37;3
88323;Ángel Rodrigo Romero Villamayor;angel-romero;Ángel Romero;https://s.glbimg.com/es/sde/f/2018/03/20/292916e18c1ce65fc08c89adaf9bc787_FORMATO.png;3;264;5;6;1.2;8.88;-0.77;3.0;3
89227;Ânderson Balbino Assis;balbino;Balbino;https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png;3;284;4;6;0.0;2.0;0.0;0.0;0
68696;Bergson Gustavo Silveira da Silva;bergson;Bergson;https://s.glbimg.com/es/sde/f/2018/03/01/8027daac99864e85d92bbd292cec641c_FORMATO.png;3;293;5;6;0.0;6.0;0.0;0.0;0
101857;Brenner Alves Sabino;brenner;Brenner;https://s.glbimg.com/es/sde/f/2018/04/09/0c50419c1321d69b3d9b21dfd118cfb9_FORMATO.png;3;285;5;6;0.0;0.69;0.0;-0.3;1
80080;Brenner Marlos Varanda de Oliveira;brenner;Brenner;https://s.glbimg.com/es/sde/f/2017/07/21/eba301f5c887ff5cf7a3f94b5f6eb918_FORMATO.png;3;263;5;7;12.2;7.54;3.42;5.13;3
99789;Brenner Souza da Silva;brenner;Brenner;https://s.glbimg.com/es/sde/f/2018/03/11/773b4a6a965c0fdb7e72df3b40611801_FORMATO.png;3;276;5;6;0.0;2.76;0.0;-1.0;1
100830;Brenno Oliveira Fraga Costa;brenno;Brenno;https://s.glbimg.com/es/sde/f/2017/12/01/eb6549ddfa3b798b4e31af8c9473334b_FORMATO.jpeg;3;284;1;6;0.0;1.0;0.0;0.0;0
50408;Breno Vinicius Rodrigues Borges;breno;Breno;https://s.glbimg.com/es/sde/f/2018/04/09/f2c6c8bfe27315c6e7bd65079343b249_FORMATO.png;3;267;3;6;0.0;6.0;0.0;0.0;0
73487;Bruno Batista Pereira Pires;bruno-pires;Bruno Pires;https://s.glbimg.com/es/sde/f/2018/03/01/ad185940b1e538f5738d06d1a599e4da_FORMATO.png;3;354;3;6;0.0;4.0;0.0;0.0;0
91359;Bruno Bispo dos Anjos;bruno-bispo;Bruno Bispo;https://s.glbimg.com/es/sde/f/2018/03/21/99884c41754fc82c033d202d4decfad3_FORMATO.png;3;287;3;6;0.0;5.0;0.0;0.0;0
98420;Bruno Bortolini Jackel;bruno;Bruno;https://s.glbimg.com/es/sde/f/2018/03/02/c5a6adf7d1fb6b476a3ea948bdf498fb_FORMATO.png;3;315;2;6;0.0;1.0;0.0;0.0;0
95288;Bruno Cesar Xavier Sislo;bruno-xavier;Bruno Xavier;https://s.glbimg.com/es/sde/f/2018/05/01/47c26f3cbf7151fcd9135fe4b3db918c_FORMATO.png;3;264;5;6;0.0;2.0;0.0;0.0;0
68698;Bruno César Pereira da Silva;bruno-silva;Bruno Silva;https://s.glbimg.com/es/sde/f/2018/04/13/b4fbb440ff9134aa73e2b4edf6fd5bc5_FORMATO.png;3;283;4;6;5.9;7.6;-0.4;5.9;1
72079;Bruno Cortês Barbosa;bruno-cortez;Bruno Cortez;https://s.glbimg.com/es/sde/f/2017/04/23/6917817dc16511add10913a87474f1f7_FORMATO.png;3;284;2;7;0.0;15.48;0.0;9.1;2
99615;Bruno Cosendey Lobo Pinto;bruno-cosendey;Bruno Cosendey;https://s.glbimg.com/es/sde/f/2018/04/09/5a3395e38948c1618677cceb1cd1b9cb_FORMATO.png;3;267;4;6;0.0;3.0;0.0;0.0;0
73620;Bruno Fabiano Alves;bruno-alves;Bruno Alves;https://s.glbimg.com/es/sde/f/2017/08/23/21ca677e7d6a57d1dfb2b66e74d782f4_FORMATO.png;3;276;3;7;6.2;12.23;1.07;9.2;2
98352;Bruno Guimarães Rodriguez Moura;bruno-guimaraes;Bruno Guimarães;https://s.glbimg.com/es/sde/f/2018/03/01/4f1a90d49f776be0832268cf3981570f_FORMATO.png;3;293;4;6;5.4;6.88;1.19;3.73;3
70944;Bruno Henrique Corsini;bruno-henrique;Bruno Henrique;https://s.glbimg.com/es/sde/f/2017/09/04/f252554797209a70ab4bd0e0cf7e8692_FORMATO.jpeg;3;275;4;7;0.0;6.87;0.0;2.2;2
90285;Bruno Henrique Pinto;bruno-henrique;Bruno Henrique;https://s.glbimg.com/es/sde/f/2017/02/19/6fc23a37c23198ad6b9da39da99ad82b_FORMATO.png;3;277;5;5;0.0;12.75;0.0;0.2;1
88933;Bruno Jacinto da Silva;bruno-paulista;Bruno Paulista;https://s.glbimg.com/es/sde/f/2018/04/09/bf8fd16b5067244310ac33ce26ccdd03_FORMATO.png;3;267;4;6;0.0;4.0;0.0;0.0;0
71818;Bruno Medeiros Grassi;bruno-grassi;Bruno Grassi;https://s.glbimg.com/es/sde/f/2017/04/23/d503f996169e9aafe30487a9921bed97_FORMATO.png;3;284;1;6;0.0;4.0;0.0;0.0;0
101716;Bruno Roberto Pereira da Silva;bruno-roberto;Bruno Roberto;https://s.glbimg.com/es/sde/f/2018/03/20/25f1df89aba2974c70965460a0d6a42e_FORMATO.png;3;282;4;6;0.0;1.0;0.0;0.0;0
42499;Bruno Vieira do Nascimento;bruno;Bruno;https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_FORMATO.png;3;276;2;6;0.0;4.0;0.0;0.0;0
83626;Bruno da Silva Barbosa;bruno-silva;Bruno Silva;https://s.glbimg.com/es/sde/f/2018/04/09/cf6596e8e8357c8c896b4037c70910b2_FORMATO.png;3;267;4;6;0.0;2.0;0.0;0.0;0
102301;Bruno da Silva Costa Leite;bruno-leite;Bruno Leite;https://s.glbimg.com/es/sde/f/2018/03/05/37cc69ce211fa6a6c3fb2fa03e905809_FORMATO.png;3;293;4;6;0.0;1.0;0.0;0.0;0
101422;Bruno da Silva Santos;bruno-silva;Bruno Silva;https://s.glbimg.com/es/sde/f/2018/03/02/d15483608e6f05065a8e72ee83a57e45_FORMATO.png;3;315;5;6;0.0;1.0;0.0;0.0;0
90061;Bruno de Jesus Pacheco;bruno-pacheco;Bruno Pacheco;https://s.glbimg.com/es/sde/f/2018/03/02/53732593d2691734cd2a2fa6ae7f16a9_FORMATO.png;3;315;2;7;5.7;5.13;0.86;3.45;2
78632;Bryan Silva Garcia;bryan;Bryan;https://s.glbimg.com/es/sde/f/2018/03/21/a8f3ed5f7b584d647a494bae8c83e9f0_FORMATO.png;3;287;2;6;0.0;7.0;0.0;0.0;0
99460;Caio Alan Tem Catem Gonçalves;caio;Caio;https://s.glbimg.com/es/sde/f/2018/03/01/87be2dd051653cd0a7a8ee5d52f910c8_FORMATO.png;3;293;1;6;0.0;1.0;0.0;0.0;0
98035;Caio Felipe dos Santos Silva;caio;Caio;https://s.glbimg.com/es/sde/f/2017/02/14/a6f6b29df8097bacd2fc794872711c70_FORMATO.png;3;292;2;6;0.0;1.0;0.0;0.0;0
98569;Caio Henrique Oliveira Silva;caio-henrique;Caio Henrique;https://s.glbimg.com/es/sde/f/2018/04/24/40342104df0af7d7d4501ca775f4197b_FORMATO.png;3;289;4;7;3.4;3.41;0.64;1.9;3
93789;Caio Monteiro Costa;caio-monteiro;Caio Monteiro;https://s.glbimg.com/es/sde/f/2018/04/09/3eec93970348935415827d57dbb52a2a_FORMATO.png;3;267;5;6;0.0;3.0;0.0;0.0;0
101601;Caio Vinicius da Conceição;caio;Caio;https://s.glbimg.com/es/sde/f/2018/02/10/1874c9f134d81bae125d692f57329236_FORMATO.png;3;266;4;6;0.0;2.0;0.0;0.0;0
95831;Caique da Silva Maria;caique;Caíque;https://s.glbimg.com/es/sde/f/2017/06/16/4d8ec695b7a6792f35e8eb992f9c59ad_FORMATO.png;3;276;5;6;0.0;1.0;0.0;0.0;0
91808;Caíque França Godoy;caique-franca;Caíque França;https://s.glbimg.com/es/sde/f/2018/03/19/930bb1645127cc2974dd8b133682b00a_FORMATO.png;3;264;1;6;0.0;2.0;0.0;0.0;0
92207;Caíque Luiz Santos da Purificação;caique;Caíque;https://s.glbimg.com/es/sde/f/2018/03/21/bdbcd1c19e54ffed0f7410911018ef2e_FORMATO.png;3;287;1;7;-1.3;0.71;0.01;-1.7;3
85027;Carlos Alberto Carvalho da Silva Júnior;carlos;Carlos;https://s.glbimg.com/es/sde/f/2018/04/20/e4df417626fe465bd2a41d300e43856f_FORMATO.png;3;289;5;7;4.6;5.28;0.78;4.3;2
101803;Carlos Augusto Zopalato Neves;carlos-augusto;Carlos Augusto;https://s.glbimg.com/es/sde/f/2018/03/19/d811d2472e0a8de265d64d5bb810d3ca_FORMATO.png;3;264;2;6;0.0;1.0;0.0;0.0;0
50369;Carlos Eduardo Marques;carlos-eduardo;Carlos Eduardo;https://s.glbimg.com/es/sde/f/2018/03/21/f5eb1f78647571d7e58db6a03eb7b42f_FORMATO.png;3;289;4;7;0.0;5.1;0.0;2.4;1
50645;Carlos Eduardo Santos Oliveira;eduardo;Eduardo;https://s.glbimg.com/es/sde/f/2018/03/02/ba7873a63732d2a0a49ccd7fe5d47b5c_FORMATO.png;3;315;2;6;0.0;4.82;0.0;2.0;1
63194;Carlos Emiliano Pereira;carlinhos;Carlinhos;https://s.glbimg.com/es/sde/f/2018/03/17/5ecf7c4819b775697ebc381145f01283_FORMATO.png;3;327;2;7;1.1;13.58;-0.98;5.63;3
89343;Carlos Eugenio Júnior Tavares dos Santos;junior-tavares;Júnior Tavares;https://s.glbimg.com/es/sde/f/2018/04/13/d5070e0940cac5caf4972917a0cb3292_FORMATO.png;3;276;2;6;0.0;7.58;0.0;5.0;1
87732;Carlos Henrique Alves Pereira;carlos-henrique;Carlos Henrique;https://s.glbimg.com/es/sde/f/2018/04/27/b4784a166a08e0a628c13b326e4216ef_FORMATO.png;3;292;5;6;-0.1;2.79;-1.21;-0.1;1
102340;Carlos de Menezes Júnior;caca;Cacá;;3;283;3;6;0.0;1.0;0.0;0.0;0
96411;Cassiano Silva dos Santos;cassiano;Cassiano;https://s.glbimg.com/es/sde/f/2018/03/21/3cae94aec96c4ad0739c8e679527507a_FORMATO.png;3;265;1;6;0.0;1.0;0.0;0.0;0
42234;Cássio Ramos;cassio;Cássio;https://s.glbimg.com/es/sde/f/2018/03/19/dbcf7ccb715fd30000de63618da5c89b_FORMATO.png;3;264;1;7;3.7;10.82;-0.66;5.13;3
78086;César Bernardo Dutra;cesar;César;https://s.glbimg.com/es/sde/f/2018/05/04/f71b2fc3dc540b79567e4897bc155101_FORMATO.png;3;262;1;6;0.0;7.0;0.0;0.0;0
84187;Charles Luis Reiter;charles;Charles;https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_FORMATO.png;3;289;3;6;0.0;6.0;0.0;0.0;0
96342;Charles Rigon Matos;charles;Charles;https://s.glbimg.com/es/sde/f/2018/04/09/5b69cf49021eaeb9e4ade25dc2614887_FORMATO.png;3;285;4;6;0.0;5.0;0.0;0.0;0
82411;Christian Alberto Cueva Bravo;cueva;Cueva;https://s.glbimg.com/es/sde/f/2017/08/24/9ea34016bae7f001bbb849c8d907c1f4_FORMATO.png;3;276;4;6;0.0;13.01;0.0;5.05;2
91928;Christian Sávio Machado;christian;Christian;https://s.glbimg.com/es/sde/f/2018/03/17/e7a3738a75711b491c5f2a18065022d3_FORMATO.png;3;327;4;6;0.0;11.21;0.0;7.2;2
37688;Cícero Santos;cicero;Cícero;https://s.glbimg.com/es/sde/f/2018/02/07/2579c294b6dea3b9b44c1e0ddbe0a64f_FORMATO.jpeg;3;284;4;6;0.0;5.45;-1.65;1.15;2
84761;Claudinei dos Santos Oliveira;claudinei-oliveira;Claudinei Oliveira;https://s.glbimg.com/es/sde/f/2018/04/27/01600179bedbd202493bb520c8123ae3_FORMATO.png;3;292;6;7;5.63;6.5;0.68;5.63;1
74074;Claudio Winck Neto;claudio-winck;Claudio Winck;https://s.glbimg.com/es/sde/f/2018/04/12/c30228fd68db0c7f81326317ddc62ba6_FORMATO.png;3;292;2;7;-1.1;0.85;-1.35;-1.45;2
83817;Clayson Henrique da Silva Vieira;clayson;Clayson;https://s.glbimg.com/es/sde/f/2018/03/19/8d90e0a2771563f6cb02d576edbed6ed_FORMATO.png;3;264;5;5;4.2;11.94;-0.54;6.83;3
81770;Clayton Silveira da Silva;clayton;Clayton;https://s.glbimg.com/es/sde/f/2017/08/25/b1bd13510c1d64d8d7f7058a48c1acdb_FORMATO.png;3;282;5;5;0.0;6.0;0.0;0.0;0
38530;Cleiton Ribeiro Xavier;cleiton-xavier;Cleiton Xavier;https://s.glbimg.com/es/sde/f/2018/03/21/485a73e753a7e5be5555ef9a052c93e3_FORMATO.png;3;287;4;6;0.0;5.0;0.0;0.0;0
93882;Cleiton Schwengber;cleiton;Cleiton;https://s.glbimg.com/es/sde/f/2017/04/03/ef54b93128f4d412c55c7cd27c83323b_FORMATO.png;3;282;1;6;0.0;2.0;0.0;0.0;0
72376;Cléber Janderson Pereira Reis;cleber-reis;Cléber Reis;https://s.glbimg.com/es/sde/f/2018/04/24/69768a9bda3441e7a742ff9d70ba8d95_FORMATO.png;3;289;3;2;7.0;5.84;0.84;7.0;1
91519;Colin Kazim-Richards;kazim;Kazim;https://s.glbimg.com/es/sde/f/2018/03/20/2b1aef192298682a8f7aafb1efaf4147_FORMATO.png;3;264;5;6;0.0;4.0;0.0;0.0;0
95936;Daniel Cerântula Fuzato;daniel-fuzato;Daniel Fuzato;https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_FORMATO.png;3;275;1;6;0.0;2.0;0.0;0.0;0
88225;Daniel Guedes da Silva;daniel-guedes;Daniel Guedes ;https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_FORMATO.png;3;277;2;7;0.0;8.82;0.0;3.9;2
96468;Daniel de Sousa Brito;daniel;Daniel;https://s.glbimg.com/es/sde/f/2018/04/08/c1cd28e8c43b4edcf47c77241aa2efe3_FORMATO.png;3;285;1;6;0.0;1.0;0.0;0.0;0
99461;Daniel dos Santos Oliveira;daniel;Daniel ;https://s.glbimg.com/es/sde/f/2017/04/23/fa258606c3c0cb8010a0e233ab7e3837_FORMATO.png;3;293;3;6;0.0;1.0;0.0;0.0;0
50898;Danilo Aparecido da Silva;danilo-silva;Danilo Silva;https://s.glbimg.com/es/sde/f/2018/04/08/3e07ec8d4abb5fd768ddf7a9ef5adc41_FORMATO.png;3;285;3;6;0.0;5.0;0.0;0.0;0
69051;Danilo Fernandes Batista;danilo-fernandes;Danilo Fernandes;https://s.glbimg.com/es/sde/f/2018/04/08/c714e94cf7e83d9faed670b675e6ec25_FORMATO.png;3;285;1;7;5.0;7.0;0.81;1.5;2
38067;Danilo Gabriel de Andrade;danilo;Danilo;https://s.glbimg.com/es/sde/f/2018/03/19/1f0051211ca9ceda30ab8fde3573c5b4_FORMATO.png;3;264;4;7;0.0;4.0;0.0;0.0;0
86686;Danilo das Neves Pinheiro;tche-tche;Tchê Tchê;https://s.glbimg.com/es/sde/f/2016/05/20/2b96e76d6b1e3f8fc29f37d9dfe90206_FORMATO.jpeg;3;275;4;6;0.0;8.0;0.0;0.0;0
50317;David Braz de Oliveira Filho;david-braz;David Braz;https://s.glbimg.com/es/sde/f/2017/05/02/7e17e0feab3ee583c5049f63df2c2771_FORMATO.png;3;277;3;2;0.0;10.38;0.0;2.75;2
90309;David Correa da Fonseca;david;David;https://s.glbimg.com/es/sde/f/2018/03/20/17bf5ffaf8c5933b31fd952dc3501b46_FORMATO.png;3;283;5;5;-0.4;4.02;-0.82;-0.3;2
