Nome; Slug; Apelido; Foto; ID; Rodada; Clube ID; Posicao ID; Status ID; Pontos; Preco; Variacao; Media; Jogos
84509;Andrevaldo de Jesus Santos;valdo;Valdo;https://s.glbimg.com/es/sde/f/2018/05/25/cf9d979ab326b302465984bc2feb021f_FORMATO.png;10;354;3;5;5.5;7.36;0.22;3.14;9
86227;Andrew Erik Feitosa;morato;Morato;https://s.glbimg.com/es/sde/f/2018/05/26/f933a6b863ea2c091247cadde03b31c0_FORMATO.png;10;276;5;5;0.0;2.0;0.0;0.0;0
93787;Andrey Ramos do Nascimento;andrey;Andrey;https://s.glbimg.com/es/sde/f/2018/04/09/9e684dbb91ebc1768eec75fafdeedb21_FORMATO.png;10;267;4;7;13.2;7.62;0.35;12.83;3
68690;André Felipe Ribeiro de Souza;andre;André;https://s.glbimg.com/es/sde/f/2018/05/18/0ca56cb5450f85a99dc8b875b05f9c86_FORMATO.png;10;284;5;7;3.0;8.06;0.43;1.42;10
68893;André Luiz Barretto Silva Lima;andre-lima;André Lima;https://s.glbimg.com/es/sde/f/2018/03/21/d5bd90b5cbee9c67c4fe5a21cfdfe5f3_FORMATO.png;10;287;5;7;1.1;4.44;0.14;0.7;6
81684;Andrés Lorenzo Ríos;andres-rios;Andrés Ríos;https://s.glbimg.com/es/sde/f/2018/04/09/a213504115cbd52377112523e461faa7_FORMATO.png;10;267;5;7;-1.9;6.04;-0.8;3.12;8
62023;Andrés Nicolas D'Alessandro;d-alessandro;D'Alessandro;https://s.glbimg.com/es/sde/f/2018/03/21/3a5a3365b94f222144190fe55a5d56f7_FORMATO.png;10;285;4;5;0.0;6.68;0.0;0.72;4
89930;Andrigo Oliveira de Araujo;andrigo;Andrigo;https://s.glbimg.com/es/sde/f/2018/04/09/eb909473a1499ceb91cd8c466f192cfd_FORMATO.png;10;292;4;6;0.0;5.6;0.0;1.7;3
100847;Aníbal Gabriel Vega da Silva;anibal;Aníbal;https://s.glbimg.com/es/sde/f/2017/12/02/fefa8b7d5270b00509e86279efdf2c9f_FORMATO.png;10;275;5;6;0.0;1.0;0.0;0.0;0
51792;Antonio Eduardo Pereira dos Santos;kanu;Kanu;https://s.glbimg.com/es/sde/f/2018/03/21/a2e4671774fb12a3492ed292aad6f617_FORMATO.png;10;287;3;7;3.8;2.38;1.17;0.11;9
79702;Antônio Carlos Cunha Capocasali Júnior;antonio-carlos;Antônio Carlos ;https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png;10;275;3;7;0.0;7.98;0.0;3.32;9
87742;Antônio Francisco Moura Neto;neto-moura;Neto Moura;https://s.glbimg.com/es/sde/f/2018/05/24/af017e13e350ed632a40f953f3dd8d53_FORMATO.png;10;292;4;6;0.5;4.47;-0.21;2.41;8
78497;Arnaldo Manoel de Almeida;arnaldo;Arnaldo;https://s.glbimg.com/es/sde/f/2018/04/12/b854b95f8d49d62715ce163bf535b942_FORMATO.png;10;354;2;6;0.0;4.42;0.0;1.57;4
80337;Arthur Caíke do Nascimento Cruz;arthur;Arthur ;https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png;10;315;5;7;-1.7;9.28;-1.69;5.47;10
96966;Arthur Gomes Lourenço;arthur-gomes;Arthur Gomes;https://s.glbimg.com/es/sde/f/2018/05/23/5475c0938368ee4b155ff28fbba435d6_FORMATO.png;10;277;5;5;0.0;3.63;0.0;1.8;4
90532;Arthur Henrique Ramos de Oliveira Melo;arthur;Arthur;https://s.glbimg.com/es/sde/f/2018/05/18/9561ba6b9acbbdb615040684051e993d_FORMATO.png;10;284;4;7;7.2;16.16;-0.64;8.82;5
99670;Arthur Henrique Vieira Araujo;arthur;Arthur;https://s.glbimg.com/es/sde/f/2018/05/18/7cdbe34a8b843f59b739c78996c4cf0c_FORMATO.png;10;283;3;6;0.0;3.0;0.0;0.0;0
92171;Arthur Mendonça Cabral;arthur;Arthur;https://s.glbimg.com/es/sde/f/2018/05/25/020b028810656cb9f99f810d14b34d24_FORMATO.png;10;354;5;7;0.3;3.86;-0.04;0.77;6
95799;Artur Victor Guimarães;artur;Artur;https://s.glbimg.com/es/sde/f/2018/03/01/b80e29d5a991a85ea43bf6650fe5f1cd_FORMATO.png;10;275;5;6;0.0;3.0;0.0;0.0;0
85930;Aylon Darwin Tavella;aylon;Aylon;https://s.glbimg.com/es/sde/f/2018/05/07/5a02ebebae94350f74b0622d02730891_FORMATO.png;10;327;5;7;-0.8;6.55;-1.6;2.4;8
88393;Ayrton Lucas Dantas de Medeiros;ayrton-lucas;Ayrton Lucas;https://s.glbimg.com/es/sde/f/2018/01/24/d014e65ab8d78668e270fb0df555b349_FORMATO.png;10;266;2;5;0.0;10.43;0.0;5.7;4
88323;Ángel Rodrigo Romero Villamayor;angel-romero;Ángel Romero;https://s.glbimg.com/es/sde/f/2018/05/18/8b6faacdc8e5b7ca9a1b28fe294eb028_FORMATO.png;10;264;5;3;4.9;9.75;-1.12;4.92;6
89227;Ânderson Balbino Assis;balbino;Balbino;https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png;10;284;4;6;0.0;2.0;0.0;0.0;0
68696;Bergson Gustavo Silveira da Silva;bergson;Bergson;https://s.glbimg.com/es/sde/f/2018/03/01/8027daac99864e85d92bbd292cec641c_FORMATO.png;10;293;5;6;-1.3;3.12;-0.36;-0.57;4
101857;Brenner Alves Sabino;brenner;Brenner;https://s.glbimg.com/es/sde/f/2018/04/09/0c50419c1321d69b3d9b21dfd118cfb9_FORMATO.png;10;285;5;6;0.0;0.74;0.0;-0.2;4
80080;Brenner Marlos Varanda de Oliveira;brenner;Brenner;https://s.glbimg.com/es/sde/f/2018/05/17/76f9aa43f58c549a5956db25ad0804f3_FORMATO.png;10;263;5;6;0.0;6.36;0.0;3.2;6
99789;Brenner Souza da Silva;brenner;Brenner;https://s.glbimg.com/es/sde/f/2018/05/26/296a38c8ac390de71ddde187e3176f6b_FORMATO.png;10;276;5;6;0.0;2.76;0.0;-1.0;1
100830;Brenno Oliveira Fraga Costa;brenno;Brenno;https://s.glbimg.com/es/sde/f/2017/12/01/eb6549ddfa3b798b4e31af8c9473334b_FORMATO.jpeg;10;284;1;6;0.0;1.0;0.0;0.0;0
50408;Breno Vinicius Rodrigues Borges;breno;Breno;https://s.glbimg.com/es/sde/f/2018/04/09/f2c6c8bfe27315c6e7bd65079343b249_FORMATO.png;10;267;3;6;0.0;3.22;0.0;-2.45;2
73487;Bruno Batista Pereira Pires;bruno-pires;Bruno Pires;https://s.glbimg.com/es/sde/f/2018/05/25/db9f0f22d2802a88b0b0954ce59466b4_FORMATO.png;10;354;3;6;0.0;4.0;0.0;0.0;0
91359;Bruno Bispo dos Anjos;bruno-bispo;Bruno Bispo;https://s.glbimg.com/es/sde/f/2018/03/21/99884c41754fc82c033d202d4decfad3_FORMATO.png;10;287;3;6;0.0;5.0;0.0;0.0;0
98420;Bruno Bortolini Jackel;bruno;Bruno;https://s.glbimg.com/es/sde/f/2018/05/24/5343c806a41adb731a9e4da46f95fbb9_FORMATO.png;10;315;2;6;0.0;1.0;0.0;0.0;0
95288;Bruno Cesar Xavier Sislo;bruno-xavier;Bruno Xavier;https://s.glbimg.com/es/sde/f/2018/05/01/47c26f3cbf7151fcd9135fe4b3db918c_FORMATO.png;10;264;5;6;0.0;2.0;0.0;0.0;0
68698;Bruno César Pereira da Silva;bruno-silva;Bruno Silva;https://s.glbimg.com/es/sde/f/2018/05/18/c5296c34cd5096c635acc7874899ab65_FORMATO.png;10;283;4;6;0.2;6.44;-0.8;2.67;7
72079;Bruno Cortês Barbosa;bruno-cortez;Bruno Cortez;https://s.glbimg.com/es/sde/f/2018/05/18/0ba3c7d69167c8dcfafe511fc043e800_FORMATO.png;10;284;2;7;1.9;14.83;-0.59;6.13;9
99615;Bruno Cosendey Lobo Pinto;bruno-cosendey;Bruno Cosendey;https://s.glbimg.com/es/sde/f/2018/04/09/5a3395e38948c1618677cceb1cd1b9cb_FORMATO.png;10;267;4;7;-0.6;3.96;-0.79;4.05;4
73620;Bruno Fabiano Alves;bruno-alves;Bruno Alves;https://s.glbimg.com/es/sde/f/2017/08/23/21ca677e7d6a57d1dfb2b66e74d782f4_FORMATO.png;10;276;3;7;0.0;9.99;0.0;3.44;7
98352;Bruno Guimarães Rodriguez Moura;bruno-guimaraes;Bruno Guimarães;https://s.glbimg.com/es/sde/f/2018/03/01/4f1a90d49f776be0832268cf3981570f_FORMATO.png;10;293;4;2;-0.3;5.42;-0.61;2.08;7
70944;Bruno Henrique Corsini;bruno-henrique;Bruno Henrique;https://s.glbimg.com/es/sde/f/2017/09/04/f252554797209a70ab4bd0e0cf7e8692_FORMATO.jpeg;10;275;4;3;1.5;9.38;-0.28;4.72;9
90285;Bruno Henrique Pinto;bruno-henrique;Bruno Henrique;https://s.glbimg.com/es/sde/f/2017/02/19/6fc23a37c23198ad6b9da39da99ad82b_FORMATO.png;10;277;5;6;1.3;9.53;-0.04;0.32;4
88933;Bruno Jacinto da Silva;bruno-paulista;Bruno Paulista;https://s.glbimg.com/es/sde/f/2018/04/09/bf8fd16b5067244310ac33ce26ccdd03_FORMATO.png;10;267;4;6;0.0;4.0;0.0;0.0;0
71818;Bruno Medeiros Grassi;bruno-grassi;Bruno Grassi;https://s.glbimg.com/es/sde/f/2017/04/23/d503f996169e9aafe30487a9921bed97_FORMATO.png;10;284;1;6;0.0;4.0;0.0;0.0;0
101716;Bruno Roberto Pereira da Silva;bruno-roberto;Bruno Roberto;https://s.glbimg.com/es/sde/f/2018/05/17/4db250b451ffbbeb0a3e8ec81fe6023a_FORMATO.png;10;282;4;6;0.0;0.96;0.0;1.0;1
42499;Bruno Vieira do Nascimento;bruno;Bruno;https://s.glbimg.com/es/sde/f/2018/05/26/ce8b4f124e60b80744560d4b9ab857a7_FORMATO.png;10;276;2;6;0.0;4.0;0.0;0.0;0
83626;Bruno da Silva Barbosa;bruno-silva;Bruno Silva;https://s.glbimg.com/es/sde/f/2018/04/09/cf6596e8e8357c8c896b4037c70910b2_FORMATO.png;10;267;4;5;0.0;0.96;0.0;-1.17;3
102301;Bruno da Silva Costa Leite;bruno-leite;Bruno Leite;https://s.glbimg.com/es/sde/f/2018/03/05/37cc69ce211fa6a6c3fb2fa03e905809_FORMATO.png;10;293;4;6;0.0;1.0;0.0;0.0;0
101422;Bruno da Silva Santos;bruno-silva;Bruno Silva;https://s.glbimg.com/es/sde/f/2018/05/24/c08c1ffb51c09b59126c4f9ae3771ec7_FORMATO.png;10;315;5;6;0.0;1.2;0.0;0.98;5
90061;Bruno de Jesus Pacheco;bruno-pacheco;Bruno Pacheco;https://s.glbimg.com/es/sde/f/2018/05/24/bcba131b890d61329d3dd3d53d25182e_FORMATO.png;10;315;2;7;3.7;5.89;0.03;3.26;8
78632;Bryan Silva Garcia;bryan;Bryan;https://s.glbimg.com/es/sde/f/2018/03/21/a8f3ed5f7b584d647a494bae8c83e9f0_FORMATO.png;10;287;2;5;0.0;7.0;0.0;0.0;0
99460;Caio Alan Tem Catem Gonçalves;caio;Caio;https://s.glbimg.com/es/sde/f/2018/03/01/87be2dd051653cd0a7a8ee5d52f910c8_FORMATO.png;10;293;1;6;0.0;1.0;0.0;0.0;0
98035;Caio Felipe dos Santos Silva;caio;Caio;https://s.glbimg.com/es/sde/f/2017/02/14/a6f6b29df8097bacd2fc794872711c70_FORMATO.png;10;292;2;6;0.0;1.0;0.0;0.0;0
98569;Caio Henrique Oliveira Silva;caio-henrique;Caio Henrique;https://s.glbimg.com/es/sde/f/2018/04/24/40342104df0af7d7d4501ca775f4197b_FORMATO.png;10;289;4;7;0.9;4.17;-0.52;2.33;10
93789;Caio Monteiro Costa;caio-monteiro;Caio Monteiro;https://s.glbimg.com/es/sde/f/2018/04/09/3eec93970348935415827d57dbb52a2a_FORMATO.png;10;267;5;6;0.0;5.2;0.0;4.97;4
101601;Caio Vinicius da Conceição;caio;Caio;https://s.glbimg.com/es/sde/f/2018/02/10/1874c9f134d81bae125d692f57329236_FORMATO.png;10;266;4;6;0.0;2.0;0.0;0.0;0
95831;Caique da Silva Maria;caique;Caíque;https://s.glbimg.com/es/sde/f/2018/05/26/79586d097d6ab61e5e4c7d92fe0616b0_FORMATO.png;10;276;5;6;0.0;1.0;0.0;0.0;0
92207;Caíque Luiz Santos da Purificação;caique;Caíque;https://s.glbimg.com/es/sde/f/2018/03/21/bdbcd1c19e54ffed0f7410911018ef2e_FORMATO.png;10;287;1;6;0.0;3.5;0.0;1.62;5
85027;Carlos Alberto Carvalho da Silva Júnior;carlos;Carlos;https://s.glbimg.com/es/sde/f/2018/04/20/e4df417626fe465bd2a41d300e43856f_FORMATO.png;10;289;5;6;-3.6;4.87;-0.89;2.04;9
101803;Carlos Augusto Zopalato Neves;carlos-augusto;Carlos Augusto;https://s.glbimg.com/es/sde/f/2018/03/19/d811d2472e0a8de265d64d5bb810d3ca_FORMATO.png;10;264;2;6;0.0;1.0;0.0;0.0;0
63194;Carlos Emiliano Pereira;carlinhos;Carlinhos;https://s.glbimg.com/es/sde/f/2018/05/07/3497662bc32f7504a1fa070ddc56cce4_FORMATO.png;10;327;2;5;0.0;11.48;0.0;3.7;5
89343;Carlos Eugenio Júnior Tavares dos Santos;junior-tavares;Júnior Tavares;https://s.glbimg.com/es/sde/f/2018/05/26/053e7ea44ab11311b1126d57dd66c71d_FORMATO.png;10;276;2;6;0.0;7.58;0.0;5.0;1
87732;Carlos Henrique Alves Pereira;carlos-henrique;Carlos Henrique;https://s.glbimg.com/es/sde/f/2018/04/27/b4784a166a08e0a628c13b326e4216ef_FORMATO.png;10;292;5;6;0.0;2.9;0.0;1.02;6
42234;Cássio Ramos;cassio;Cássio;https://s.glbimg.com/es/sde/f/2018/05/18/6662c91f614ec4441d31795cdaf98573_FORMATO.png;10;264;1;6;0.0;10.84;0.0;4.28;5
91808;Caíque França Godoy;caique-franca;Caíque França;https://s.glbimg.com/es/sde/f/2018/03/19/930bb1645127cc2974dd8b133682b00a_FORMATO.png;10;264;1;6;0.0;2.0;0.0;0.0;0
50369;Carlos Eduardo Marques;carlos-eduardo;Carlos Eduardo;https://s.glbimg.com/es/sde/f/2018/03/21/f5eb1f78647571d7e58db6a03eb7b42f_FORMATO.png;10;289;4;7;0.3;4.21;-0.23;1.72;5
50645;Carlos Eduardo Santos Oliveira;eduardo;Eduardo;https://s.glbimg.com/es/sde/f/2018/05/24/315077e18e31e9afaf1e1c4bcb25f7e2_FORMATO.png;10;315;2;6;0.6;4.75;-1.07;3.53;3
102340;Carlos de Menezes Júnior;caca;Cacá;https://s.glbimg.com/es/sde/f/2018/05/18/9e847531623845ec5f88f060b157da00_FORMATO.png;10;283;3;6;0.0;1.0;0.0;0.0;0
96411;Cassiano Silva dos Santos;cassiano;Cassiano;https://s.glbimg.com/es/sde/f/2018/03/21/3cae94aec96c4ad0739c8e679527507a_FORMATO.png;10;265;1;6;0.0;1.0;0.0;0.0;0
78086;César Bernardo Dutra;cesar;César;https://s.glbimg.com/es/sde/f/2018/05/04/f71b2fc3dc540b79567e4897bc155101_FORMATO.png;10;262;1;6;0.0;3.35;0.0;-6.6;1
84187;Charles Luis Reiter;charles;Charles;https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_FORMATO.png;10;289;3;6;0.0;6.0;0.0;0.0;0
96342;Charles Rigon Matos;charles;Charles;https://s.glbimg.com/es/sde/f/2018/04/09/5b69cf49021eaeb9e4ade25dc2614887_FORMATO.png;10;285;4;6;0.0;5.0;0.0;0.0;0
82411;Christian Alberto Cueva Bravo;cueva;Cueva;https://s.glbimg.com/es/sde/f/2017/08/24/9ea34016bae7f001bbb849c8d907c1f4_FORMATO.png;10;276;4;6;0.0;12.56;0.0;4.93;3
91928;Christian Sávio Machado;christian;Christian;https://s.glbimg.com/es/sde/f/2018/05/07/d01cfe5d2a8f27f7a2d70e9fdb8ea900_FORMATO.png;10;327;4;7;3.9;9.65;0.47;3.86;5
37688;Cícero Santos;cicero;Cícero;https://s.glbimg.com/es/sde/f/2018/05/18/8e50aae33b3efeecf55378dbf4117454_FORMATO.png;10;284;4;6;0.0;5.28;0.0;1.27;6
84761;Claudinei dos Santos Oliveira;claudinei-oliveira;Claudinei Oliveira;https://s.glbimg.com/es/sde/f/2018/04/27/01600179bedbd202493bb520c8123ae3_FORMATO.png;10;292;6;7;6.34;9.37;0.5;5.01;8
74074;Claudio Winck Neto;claudio-winck;Claudio Winck;https://s.glbimg.com/es/sde/f/2018/04/12/c30228fd68db0c7f81326317ddc62ba6_FORMATO.png;10;292;2;5;0.0;3.96;0.0;2.75;6
83817;Clayson Henrique da Silva Vieira;clayson;Clayson;https://s.glbimg.com/es/sde/f/2018/03/19/8d90e0a2771563f6cb02d576edbed6ed_FORMATO.png;10;264;5;5;0.0;11.94;0.0;6.83;3
81770;Clayton Silveira da Silva;clayton;Clayton;https://s.glbimg.com/es/sde/f/2018/05/07/8fe76994aa87ac2d5c935c8683104cb4_FORMATO.png;10;282;5;5;0.0;6.0;0.0;0.0;0
81794;Cláudio Prates;claudio-prates;Cláudio Prates;https://s.glbimg.com/es/sde/f/2018/06/05/97c3816b8b5e9e06f221af1c998fe016_FORMATO.png;10;265;6;7;2.32;7.96;-1.29;2.32;1
93882;Cleiton Schwengber;cleiton;Cleiton;https://s.glbimg.com/es/sde/f/2018/05/07/8a0462ed1a379da917d8f4b4fa8cc04a_FORMATO.png;10;282;1;6;0.0;2.0;0.0;0.0;0
72376;Cléber Janderson Pereira Reis;cleber-reis;Cléber Reis;https://s.glbimg.com/es/sde/f/2018/04/24/69768a9bda3441e7a742ff9d70ba8d95_FORMATO.png;10;289;3;6;0.0;6.53;0.0;4.72;5
91519;Colin Kazim-Richards;kazim;Kazim;https://s.glbimg.com/es/sde/f/2018/03/20/2b1aef192298682a8f7aafb1efaf4147_FORMATO.png;10;264;5;6;0.0;3.14;0.0;0.7;1
95936;Daniel Cerântula Fuzato;daniel-fuzato;Daniel Fuzato;https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_FORMATO.png;10;275;1;6;0.0;2.0;0.0;0.0;0
88225;Daniel Guedes da Silva;daniel-guedes;Daniel Guedes ;https://s.glbimg.com/es/sde/f/2018/05/23/aa6709d5100218ac013a36959e8e6ce4_FORMATO.png;10;277;2;6;0.0;7.38;0.0;2.65;4
96468;Daniel de Sousa Brito;daniel;Daniel;https://s.glbimg.com/es/sde/f/2018/04/08/c1cd28e8c43b4edcf47c77241aa2efe3_FORMATO.png;10;285;1;6;0.0;1.0;0.0;0.0;0
99461;Daniel dos Santos Oliveira;daniel;Daniel ;https://s.glbimg.com/es/sde/f/2018/05/08/800b5bc243c8107741d0f9ce23c04bfc_FORMATO.png;10;293;3;6;0.0;1.0;0.0;0.0;0
50898;Danilo Aparecido da Silva;danilo-silva;Danilo Silva;https://s.glbimg.com/es/sde/f/2018/04/08/3e07ec8d4abb5fd768ddf7a9ef5adc41_FORMATO.png;10;285;3;6;0.0;5.0;0.0;0.0;0
69051;Danilo Fernandes Batista;danilo-fernandes;Danilo Fernandes;https://s.glbimg.com/es/sde/f/2018/04/08/c714e94cf7e83d9faed670b675e6ec25_FORMATO.png;10;285;1;7;0.0;9.39;0.0;4.77;8
38067;Danilo Gabriel de Andrade;danilo;Danilo;https://s.glbimg.com/es/sde/f/2018/03/19/1f0051211ca9ceda30ab8fde3573c5b4_FORMATO.png;10;264;4;5;0.0;3.53;0.0;2.0;1
50317;David Braz de Oliveira Filho;david-braz;David Braz;https://s.glbimg.com/es/sde/f/2018/05/23/f6726899a3c95e7810082228bb34b94e_FORMATO.png;10;277;3;7;-0.8;7.92;-0.37;1.5;8
90309;David Correa da Fonseca;david;David;https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png;10;283;5;5;0.0;4.02;0.0;-0.3;2
38695;David França Oliveira e Silva;david;David;https://s.glbimg.com/es/sde/f/2018/03/17/5746a81b8edb0b0d8e9f7be41de663d1_FORMATO.png;10;327;4;6;0.0;3.0;0.0;0.0;0
86928;David Rambo Becker;david;David;https://s.glbimg.com/es/sde/f/2018/05/15/306200d24584eb1c79eb0ea0c0fb6cf9_FORMATO.png;10;289;1;6;0.0;0.73;0.0;-3.2;3
